=== 每张图片各类藻密度 (Cells/L，含修正系数) ===
文件名,丝状藻,其他,小环藻,微囊藻,拟新月藻,栅藻,浮丝藻,长孢藻,合计密度
haiwanzhong2025-720241027_DL_234.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_235.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_236.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_237.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_238.jpg,5.17e+08,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_239.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_24.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_240.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_241.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_242.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_243.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_244.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_245.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_246.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_247.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_248.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_249.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_25.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_250.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_251.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_253.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_254.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.03e+09
haiwanzhong2025-720241027_DL_255.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_256.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_257.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_258.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_259.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_26.jpg,0.00e+00,0.00e+00,0.00e+00,1.09e+09,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e+09
haiwanzhong2025-720241027_DL_260.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_261.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_262.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_263.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_264.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_265.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_266.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_267.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_268.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_269.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_27.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.76e+08
haiwanzhong2025-720241027_DL_270.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_271.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_272.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_273.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_274.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,5.17e+07,5.17e+08,0.00e+00,7.24e+08
haiwanzhong2025-720241027_DL_275.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_276.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_277.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,5.17e+07,5.17e+08,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_278.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_279.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_28.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,5.17e+07,0.00e+00,0.00e+00,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_280.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_283.jpg,0.00e+00,5.17e+07,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_287.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_288.jpg,0.00e+00,5.17e+07,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_289.jpg,0.00e+00,5.17e+07,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_29.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_290.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_291.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_292.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_293.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_294.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_295.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_296.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_297.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_298.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_3.jpg,0.00e+00,0.00e+00,5.17e+07,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.03e+09
haiwanzhong2025-720241027_DL_30.jpg,5.17e+08,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_300.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_301.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_302.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_303.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_304.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_305.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_306.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_307.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_308.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_309.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_31.jpg,0.00e+00,5.17e+07,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_310.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_311.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,5.17e+08,1.34e+09
haiwanzhong2025-720241027_DL_312.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_313.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_314.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_315.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_316.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_317.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_318.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_32.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_320.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_322.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_323.jpg,0.00e+00,0.00e+00,5.17e+07,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.69e+08
haiwanzhong2025-720241027_DL_324.jpg,0.00e+00,0.00e+00,5.17e+07,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.69e+08
haiwanzhong2025-720241027_DL_325.jpg,0.00e+00,0.00e+00,5.17e+07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+07
haiwanzhong2025-720241027_DL_326.jpg,0.00e+00,0.00e+00,5.17e+07,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_327.jpg,0.00e+00,0.00e+00,5.17e+07,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.07e+08
haiwanzhong2025-720241027_DL_328.jpg,0.00e+00,0.00e+00,5.17e+07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+07
haiwanzhong2025-720241027_DL_329.jpg,0.00e+00,0.00e+00,5.17e+07,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_33.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_330.jpg,5.17e+08,0.00e+00,5.17e+07,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_331.jpg,0.00e+00,0.00e+00,5.17e+07,7.76e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.34e+09
haiwanzhong2025-720241027_DL_332.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.50e+09
haiwanzhong2025-720241027_DL_333.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_334.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_335.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_336.jpg,5.17e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_337.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_338.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_339.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_34.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_340.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_341.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_342.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_343.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_344.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_345.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_346.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_347.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.34e+09
haiwanzhong2025-720241027_DL_348.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.34e+09
haiwanzhong2025-720241027_DL_349.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_35.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_350.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_351.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_352.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_353.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_354.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_355.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_356.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_357.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_358.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_359.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_36.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_360.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_361.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_362.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_363.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_364.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_365.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.29e+09
haiwanzhong2025-720241027_DL_366.jpg,0.00e+00,0.00e+00,0.00e+00,9.31e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.97e+09
haiwanzhong2025-720241027_DL_367.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.29e+09
haiwanzhong2025-720241027_DL_368.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_369.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.50e+09
haiwanzhong2025-720241027_DL_37.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_370.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.34e+09
haiwanzhong2025-720241027_DL_371.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,1.55e+09,0.00e+00,2.17e+09
haiwanzhong2025-720241027_DL_372.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.66e+09
haiwanzhong2025-720241027_DL_373.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_374.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_375.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_376.jpg,0.00e+00,0.00e+00,0.00e+00,9.31e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.45e+09
haiwanzhong2025-720241027_DL_377.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.29e+09
haiwanzhong2025-720241027_DL_378.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_379.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_38.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_380.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_381.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_382.jpg,0.00e+00,0.00e+00,5.17e+07,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.24e+09
haiwanzhong2025-720241027_DL_383.jpg,0.00e+00,0.00e+00,5.17e+07,1.55e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,7.24e+08
haiwanzhong2025-720241027_DL_384.jpg,5.17e+08,0.00e+00,5.17e+07,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.03e+09
haiwanzhong2025-720241027_DL_385.jpg,5.17e+08,0.00e+00,5.17e+07,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.79e+08
haiwanzhong2025-720241027_DL_386.jpg,5.17e+08,0.00e+00,5.17e+07,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.79e+08
haiwanzhong2025-720241027_DL_387.jpg,5.17e+08,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.83e+08
